book_id;title;author;ara;year_published;num_pages;publisher;genre
929093100;More All-of-a-Kind Family (All-of-a-Kind-Family, #3);Sydney Taylor;por;2001;160;Taylor Productions Ltd;Romance
689717512;Baby Island;Carol Ryrie Brink;por;1993;160;Aladdin;Poetry
874220955;Buffalo Coat;Carol Ryrie Brink;por;1993;421;Washington State University Press;Mystery
874220963;Strangers in the Forest;Carol Ryrie Brink;por;1993;314;Washington State University Press;Horror
20419708;Winter Cottage;Carol Ryrie Brink;por;1974;178;Atheneum;Biography
152051007;Betsy and Billy;Carolyn Haywood;por;2004;144;HMH Books for Young Readers;Biography
152050990;"""B"" Is for Betsy";Carolyn Haywood;por;2004;144;HMH Books for Young Readers;Romance
152051015;Back to School with Betsy;Carolyn Haywood;por;2004;160;HMH Books for Young Readers;Poetry
152052291;Primrose Day;Carolyn Haywood;por;2005;176;HMH Books for Young Readers;Biography
688320147;Eddie's Valuable Property;Carolyn Haywood;por;1975;192;William Morrow & Company;Romance
152917713;Two and Two Are Four;Carolyn Haywood;por;1986;180;Harcourt Children's Books;Poetry
440401712;Betsy's Busy Summer (Betsy, #7);Carolyn Haywood;por;1989;176;Yearling;Mystery
152052259;Here's a Penny;Carolyn Haywood;por;2005;160;HMH Books for Young Readers;Horror
440401879;Merry Christmas from Betsy;Carolyn Haywood;por;1989;192;Yearling;Biography
664327117;Make a Joyful Noise!;Carolyn Haywood;por;1984;96;Westminster John Knox Press;Romance
765316110;Empire (Empire, #1);Orson Scott Card;por;2006;352;Tor Books;Poetry
765309041;Treason;Orson Scott Card;por;2006;288;Orb Books;Mystery
765347989;First Meetings in Ender’s Universe (Ender’s Saga, #0.5);Orson Scott Card;por;2004;212;Tor;Horror
765341174;Sarah (Women of Genesis, #1);Orson Scott Card;por;2001;341;Forge;Biography
765341298;Rachel & Leah (Women of Genesis, #3);Orson Scott Card;por;2005;368;Forge Books;Biography
898794161;How to Write Science Fiction and Fantasy;Orson Scott Card;por;1990;140;F & W Publications Inc.;Romance
312876068;Saints;Orson Scott Card;por;2001;608;Forge Books;Poetry
142406853;Characters and Viewpoint (Elements of Fiction Writing);Orson Scott Card;por;1999;182;Writer's Digest Books;Mystery
345416902;Magic Street;Orson Scott Card;por;2006;416;Del Rey;Horror
61093998;Homebody;Orson Scott Card;por;1999;430;HarperTorch;Biography
765341280;Rebekah (Women of Genesis, #2);Orson Scott Card;por;2012;416;Forge;Romance
812550757;Speaker for the Dead (Ender’s Saga, #2);Orson Scott Card;por;1994;382;Tor Books;Poetry
812524268;Red Prophet (Tales of Alvin Maker, #2);Orson Scott Card;por;1992;311;Tor Fantasy;Mystery
441918107;The Worthing Chronicle (Worthing, #3);Orson Scott Card;por;1983;272;Ace;Horror
812532619;The Call of Earth (Homecoming, #2);Orson Scott Card;por;1994;352;Tor Books;Biography
1593974809;Shadow of the Hegemon (Shadow, #2);Orson Scott Card;por;2006;13;Macmillan Audio;Romance
345482409;Enchantment;Orson Scott Card;por;2005;422;Del Rey;Poetry
399245499;Voyage of Slaves (Flying Dutchman, #3);Brian Jacques;por;2006;356;Philomel Books;Mystery
399242082;High Rhulain (Redwall, #18);Brian Jacques;por;2005;341;Philomel Books;Horror
142501549;Taggerung (Redwall, #14);Brian Jacques;por;2003;438;Firebird;Biography
399242830;Tribes of Redwall: Mice;Brian Jacques;por;2004;32;Philomel;Biography
142400300;The Bellmaker (Redwall, #7);Brian Jacques;por;2004;352;Firebird;Romance
142401447;Pearls of Lutra (Redwall, #9);Brian Jacques;por;2004;408;Firebird;Poetry
142402451;The Long Patrol (Redwall, #10);Brian Jacques;por;2004;368;Firebird;Biography
1862301433;Martin the Warrior (Redwall, #6);Brian Jacques;por;2006;384;Red Fox;Romance
142501522;Salamandastron (Redwall, #5);Brian Jacques;por;2003;400;Firebird;Poetry
399238522;Tribes of Redwall: Badgers;Brian Jacques;por;2002;24;Philomel;Mystery
1862301409;Mattimeo (Redwall, #3);Brian Jacques;por;2006;448;Red Fox;Horror
142501093;The Legend of Luke (Redwall, #12);Brian Jacques;por;2005;374;Firebird;Biography
399235892;Redwall Friend and Foe: The Guide to Redwall's Heroes and Villains;Brian Jacques;por;2000;32;Philomel Books;Romance
399237917;The Redwall Cookbook;Brian Jacques;por;2005;104;Philomel Books;Poetry
142402850;Angel's Command (Flying Dutchman, #2);Brian Jacques;por;2005;384;Firebird;Mystery
698118766;The Great Redwall Feast;Brian Jacques;por;2000;64;Puffin;Horror
142302392;Mariel of Redwall (Redwall, #4);Brian Jacques;por;2003;400;Firebird;Biography
142406830;Rakkety Tam (Redwall, #17);Brian Jacques;por;2006;384;Firebird;Biography
1862301387;Redwall (Redwall, #1);Brian Jacques;por;2006;352;Red Fox;Romance
142501182;Castaways of the Flying Dutchman (Flying Dutchman, #1);Brian Jacques;por;2003;356;Firebird;Poetry
142401420;Outcast of Redwall (Redwall, #8);Brian Jacques;por;2004;368;Firebird;Mystery
142501085;Marlfox (Redwall, #11);Brian Jacques;por;2005;400;Firebird;Horror
142402486;Triss (Redwall, #15);Brian Jacques;por;2004;389;Firebird;Biography
142401986;A Redwall Winter's Tale;Brian Jacques;por;2004;72;Puffin;Romance
843108860;Little Miss Bossy Saves the Zoo;Roger Hargreaves;por;1982;10;Putnam Publishing Group;Poetry
843108843;Little Miss Splendid's Colors;Roger Hargreaves;por;1982;10;Putnam Publishing Group;Mystery
843124890;Little Miss Splendid and the Princess;Roger Hargreaves;por;2007;32;Price Stern Sloan;Horror
749804866;Little Miss Splendid;Roger Hargreaves;por;1993;32;Egmont Books (UK);Biography
1405212012;Little Miss Naughty;Roger Hargreaves;por;2004;32;Egmont Books Ltd;Romance
843174200;Mr. Impossible;Roger Hargreaves;por;1998;32;Price Stern Sloan;Poetry
843121106;Mr. Christmas;Roger Hargreaves;por;2006;40;Price Stern Sloan;Mystery
843178388;Mr. Bump;Roger Hargreaves;por;1998;32;Price Stern Sloan;Horror
843120401;Mr. Happy: Coloring & Activity;Roger Hargreaves;por;2006;16;Price Stern Sloan;Biography
843121319;Little Miss Birthday;Roger Hargreaves;por;2007;32;Price Stern Sloan;Biography
843175044;Little Miss Lucky;Roger Hargreaves;por;1999;32;Price Stern Sloan;Romance
843121220;Little Miss Naughty and the Good Fairy;Roger Hargreaves;por;2007;32;Price Stern Sloan;Poetry
1405211997;Mr. Happy;Roger Hargreaves;por;2004;36;Egmont Children's Books;Biography
843175036;Little Miss Helpful;Roger Hargreaves;por;1999;32;Price Stern Sloan;Romance
237517582;Roger Hargreaves - Tell Me about;John Malam;por;1997;22;Evans Brothers;Poetry
843124920;Mr. Jelly and the Pirates;Roger Hargreaves;por;2007;32;Price Stern Sloan;Mystery
843108878;Little Miss Helpful's Visit to the Doctor;Roger Hargreaves;por;1982;10;Putnam Publishing Group;Horror
843124911;Mr. Happy and the Wizard;Roger Hargreaves;por;2007;32;Price Stern Sloan;Biography
843124903;Little Miss Sunshine and the Wicked Witch;Roger Hargreaves;por;2007;32;Price Stern Sloan;Romance
843108487;Mr. Men and Little Miss Picture Dictionary;Roger Hargreaves;por;1984;256;Cliffs Notes;Poetry
679801219;Percy Purr (Easy Peasy People);Roger Hargreaves;por;1989;32;Random House for Young Readers;Mystery
679801243;Grandma Baa (Easy Peasy People);Roger Hargreaves;por;1989;32;Random House for Young Readers;Horror
843120380;Start to Read;Roger Hargreaves;por;2006;24;Price Stern Sloan;Biography
679801154;Bill Buzz;Roger Hargreaves;por;1989;32;Random House for Young Readers;Biography
679801170;Trevor Trunk (Easy Peasy People);Roger Hargreaves;por;1989;32;Random House  for Young Readers;Romance
679801200;Sam Squeak (Easy Peasy People);Roger Hargreaves;por;1989;32;Random House for Young Readers;Poetry
679801251;Gary Grizzle;Roger Hargreaves;por;1989;32;Random House for Young Readers;Mystery
679801260;Charlie Oink;Roger Hargreaves;por;1989;32;Random House  for Young Readers;Horror
679801227;Molly Moo;Roger Hargreaves;por;1989;32;Random House  for Young Readers;Biography
679801197;Shirly Chirp (Easy Peasy People);Roger Hargreaves;por;1989;32;Random House  for Young Readers;Romance
865926174;Hippo Leaves Home;Roger Hargreaves;por;1981;32;Rourke Publishing (FL);Poetry
843120398;Start to Count;Roger Hargreaves;por;2006;24;Price Stern Sloan;Mystery
2010189140;Madame Je-Sais-Tout;Roger Hargreaves;por;1997;36;Hachette;Horror
385074573;The Poppy Seed Cakes;Margery Clark;por;1964;158;Doubleday Books;Biography
1870673310;Margery Fish's Country Gardening;Timothy Clark;por;2000;192;Acc Art Books;Romance
689817576;Old MacDonald Had an Apartment House;Judi Barrett;por;2005;32;Atheneum Books;Poetry
689829400;Which Witch is Which?;Judi Barrett;por;2001;32;Atheneum Books for Young Readers;Mystery
689707495;Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs, #1);Judi Barrett;por;1982;32;Atheneum Books for Young Readers;Horror
689305648;The Wind Thief;Judi Barrett;por;1977;32;Atheneum Books;Biography
689317913;Benjamin's 365 Birthdays;Judi Barrett;por;1992;40;Atheneum Books for Young Readers;Biography
689301057;An Apple A Day;Judi Barrett;por;1973;32;Atheneum Books;Romance
1595191356;Animales No Se Visten, Los (Animals Should Definitely Not Wear Clothing) with CD;Judi Barrett;por;1991;32;Live Oak Media;Poetry
60753102;Beauty;Robin McKinley;por;2005;325;HarperCollins;Biography
142402443;Water (Tales of Elemental Spirits, #1);Robin McKinley;por;2004;266;Firebird;Romance
142302333;A Robin McKinley Collection: Spindle's End, The Hero and the Crown and The Blue Sword (Folktales #1-3);Robin McKinley;por;2002;1008;Puffin;Poetry
441012396;Deerskin;Robin McKinley;por;2005;384;Ace Books;Mystery
515138819;Sunshine;Robin McKinley;por;2004;405;Jove;Horror
441005837;Rose Daughter;Robin McKinley;por;1998;304;Ace;Biography
64406040;A Knot in the Grain and Other Stories;Robin McKinley;por;1995;192;HarperTrophy;Romance
698119606;The Door in the Hedge;Robin McKinley;por;2003;224;Firebird;Poetry
152000178;The Stone Fey;Robin McKinley;por;1998;64;HMH Books for Young Readers;Mystery
866250450;Pippa Pear;Giles Reed;por;1981;32;Rourke Publishing (FL);Horror
528871170;Learn to Count with the Munch Bunch;Giles Reed;por;1984;24;Rand McNally;Biography
866250514;Suzie Celery;Giles Reed;por;1981;32;Rourke Publishing (FL);Biography
528871200;Learn Shapes and Colors with the Munch Bunch;Giles Reed;por;1984;24;Rand McNally;Romance
866250530;Wally Walnut;Giles Reed;por;1981;32;Rourke Publishing (FL);Poetry
866250603;Penny Parsnip;Giles Reed;por;1982;32;Rourke Publishing (FL);Mystery
451528824;Anne of Green Gables (Anne of Green Gables, #1);L.M. Montgomery;por;2003;320;Signet Book;Horror
448424592;L.M. Montgomery's Anne of Green Gables (All Aboard Reading);Jennifer Dussling;por;2001;48;Grosset & Dunlap;Biography
1402714513;Anne of Green Gables;L.M. Montgomery;por;2004;312;Sterling;Romance
195104285;The Annotated Anne of Green Gables (Anne of Green Gables, #1);L.M. Montgomery;por;1997;504;Oxford University Press, USA;Poetry
553560689;The Road to Yesterday (Anne of Green Gables, #9);L.M. Montgomery;por;1993;403;Bantam Books;Mystery
531169790;Anne of Avonlea (Anne of Green Gables #2);L.M. Montgomery;por;2006;239;Children's Press(CT);Horror
762405600;Anne of Green Gables / Anne of Avonlea (Anne of Green Gables, #1-2);L.M. Montgomery;por;2000;536;Running Press Book Publishers;Biography
529971200;The Stories of Vladimir Nabokov;Vladimir Nabokov;por;1996;685;Vintage;Romance
141185872;The Gift;Vladimir Nabokov;por;2001;406;Penguin Books;Poetry
156027755;Lectures on Literature;Vladimir Nabokov;por;2002;385;Mariner Books;Mystery
1883011183;Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak, Memory;Vladimir Nabokov;por;1996;734;Library of America;Horror
691024715;The American Years;Brian Boyd;por;1993;800;Princeton University Press;Biography
811216748;Laughter in the Dark;Vladimir Nabokov;por;2006;292;New Directions;Biography
679727221;The Luzhin Defense;Vladimir Nabokov;por;1990;256;Vintage;Romance
312353260;A Woman of Substance (Emma Harte Saga #1);Barbara Taylor Bradford;por;2005;928;Griffin;Poetry
3110170078;Wisdom as a Woman of Substance;Christine Elizabeth Yoder;por;2001;178;de Gruyter;Biography
1870518560;Woman of Substance: Profiles of Asian Women in the UK;Pushpinder Chowdhry;por;1997;169;Hansib Publishing (Caribbean), Limited;Romance
312354606;The Ravenscar Dynasty (Ravenscar, #1);Barbara Taylor Bradford;por;2006;484;St. Martin's Press;Poetry
312353286;To Be the Best  (Emma Harte Saga #3);Barbara Taylor Bradford;por;2005;454;St. Martin's Press;Mystery
61092096;Love in Another Town;Barbara Taylor Bradford;por;2006;240;HarperTorch;Horror
586212841;Angel;Barbara Taylor Bradford;por;2002;495;HarperCollins Publishers;Biography
312355424;Act of Will;Barbara Taylor Bradford;por;2005;432;St. Martin's Griffin;Romance
767905423;Slug Bread and Beheaded Thistles: Amusing & Useful Techniques for Nontoxic Housekeeping and Gardening;Ellen Sandbeck;por;2000;160;Broadway Books;Poetry
140512950;Birthright: The Guide to Search and Reunion for Adoptees, Birthparents,and Adoptive...;Jean A.S. Strauss;por;1994;368;Penguin Books;Mystery
972167480;Dark Birthright;Jeanne Treat;por;2006;429;Treat Enterprises;Horror
1590526660;Birthright: Christian, Do You Know Who You Are?;David C. Needham;por;2005;304;Multnomah;Biography
764222309;The Birthright;Janette Oke;por;2001;285;Bethany House Publishers;Biography
1587612739;Health Is Your Birthright: How to Create the Health You Deserve;Ellen Tart-Jensen;por;2006;352;Celestial Arts;Romance
743471229;Birthright (Diablo: The Sin War, #1);Richard A. Knaak;por;2006;326;Pocket Star;Poetry
517157055;Question of Proof;Joseph Amiel;por;1995;0;Random House Value Publishing;Mystery
449145220;Deeds;Joseph Amiel;por;1988;0;Fawcett;Horror
449128725;Birthright;Joseph Amiel;por;1986;512;Fawcett;Biography
3883755990;Stations of the Cross;Lisa Ruyter;por;2003;56;Walther Konig Verlag;Romance
60278420;Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder;William   Anderson;por;1998;80;HarperCollins;Poetry
1400307848;Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1);Laura Ingalls Wilder;por;2006;113;Tommy Nelson;Mystery
826216480;Becoming Laura Ingalls Wilder: The Woman behind the Legend;John E. Miller;por;2006;320;University of Missouri;Horror
1400307856;Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2);Laura Ingalls Wilder;por;2006;116;Tommy Nelson;Biography
60724919;A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America;Laura Ingalls Wilder;por;2006;352;HarperCollins;Romance
60885521;Laura Ingalls Wilder: A Biography;William   Anderson;por;2007;256;HarperCollins;Poetry
64400816;West from Home: Letters of Laura Ingalls Wilder, San Francisco, 1915  (Little House #11);Laura Ingalls Wilder;por;1976;124;Harper & Row;Mystery
64461963;The Laura Ingalls Wilder Country Cookbook;Laura Ingalls Wilder;por;1997;160;HarperCollins Publishers;Horror
1400307864;Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family, Friends, and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3);Laura Ingalls Wilder;por;2006;128;Thomas Nelson;Biography
1400082790;The Laughing Jesus: Religious Lies and Gnostic Wisdom;Tim Freke;por;2006;276;Harmony;Biography
1553696190;The Laughing Christ;Ellen Wallace Douglas;por;2007;168;Trafford Publishing;Romance
931948770;The Impostor Phenomenon: Overcoming the Fear That Haunts Your Success;Pauline Rose Clance;por;1985;209;Peachtree Publishers;Poetry
226505367;The Erotic Phenomenon;Jean-Luc Marion;por;2006;248;University of Chicago Press;Biography
810117495;The Phenomenon of Life: Toward a Philosophical Biology;Hans Jonas;por;2001;304;Northwestern University Press;Romance
967450616;The Personal Branding Phenomenon: Realize Greater Influence, Explosive Income Growth and Rapid Career Advancement by Applying the Branding Techniques of Michael, Martha & Oprah;Peter Montoya;por;2002;235;Peter Montoya;Poetry
1870855019;The Charismatic Phenomenon;Peter Masters;por;1988;113;Wakeman Trust;Mystery
64407144;Down to the Bonny Glen (Little House: The Martha Years, #3);Melissa Wiley;por;2001;321;HarperTrophy;Horror
64400409;The Complete Little House Nine-Book Set (Little House #1-9);Laura Ingalls Wilder;por;1994;2700;HarperCollins;Biography
785282068;I Remember Laura: Laura Ingalls Wilder;Stephen W. Hines;por;1994;274;Thomas Nelson Publishers;Romance
380016362;Laura: The Life of Laura Ingalls Wilder;Donald Zochert;por;1977;241;Avon;Poetry
60552948;Laura Ingalls Wilder Country;William   Anderson;por;1992;119;Harper Perennial;Mystery
60769092;A Little House Collection: The First Five Novels (Little House, #1-5);Laura Ingalls Wilder;por;2006;624;HarperCollins;Horror
60586958;A Little House Reader: A Collection of Writings by Laura Ingalls Wilder;Laura Ingalls Wilder;por;2005;196;HarperTrophy;Biography
64433730;Winter Days in the Big Woods;Laura Ingalls Wilder;por;1995;32;HarperCollins;Biography
60565098;The First Four Years (Little House, #9);Laura Ingalls Wilder;por;2006;3;HarperFestival;Romance
440405785;Story of Laura Ingalls Wilder: Pioneer Girl;Megan Stine;por;1992;112;Yearling;Poetry
64406920;Winter on the Farm;Laura Ingalls Wilder;por;1997;32;Winter on the Farm (My First Little House);Mystery
961008873;Walnut Grove Story (Laura Ingalls Wilder);William   Anderson;por;2004;36;Anderson Publications;Horror
840777345;The Great Debate;Thomas L. Tedrow;por;1992;229;Thomas Nelson Publishers;Biography
64434974;Summertime in the Big Woods;Laura Ingalls Wilder;por;2000;40;HarperCollins;Romance
805401482;Saving Graces: The Inspirational Writings of Laura Ingalls Wilder;Laura Ingalls Wilder;por;1971;200;B&H Publishing Group;Poetry
1842021842;Dictionary of Dreams: Interpretation and Understanding: 3,500 Interpretations to Understand the True Meaning of Your Dreams;Didier Colin;por;2003;351;Hachette Illustrated UK;Mystery
356210626;The New Dream Dictionary;Tony Crisp;por;1994;446;Optima;Horror
1852275235;Russell Grant's Illustrated Dream Dictionary;Russell Grant;por;1995;144;Virgin Publishing;Biography
1879405032;Ibn Seerin's Dictionary of Dreams According to Islamic Inner Traditions: According to Islamic Inner Traditions;Muhammad M. Al-Akili;por;1991;511;Pearl Publishing House (PA);Romance
446677523;Ariadne's Book of Dreams: A Dictionary of Ancient and Contemporary Symbols;Ariadne Green;por;2001;304;Skylight Press (NY);Poetry
1593371098;The Complete Dream Dictionary: A Bedside Guide to Knowing What Your Dreams Mean;Trish MacGregor;por;2004;336;Adams Media;Mystery
1930408200;Dream Dictionary: What Your Dreams Mean;Susan Magee;por;2001;120;Lawrence Teacher Publishing Group;Horror
64409902;Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years;Cynthia Rylant;por;2004;176;Harper Trophy;Biography
385325339;Laura Ingalls Wilder's Fairy Poems;Laura Ingalls Wilder;por;1998;39;Doubleday Books for Young Readers;Biography
1558491228;Constructing the Little House: Gender, Culture, and Laura Ingalls Wilder;Ann Romines;por;1997;304;University of Massachusetts Press;Romance
60885416;By the Shores of Silver Lake  (Little House, #5);Laura Ingalls Wilder;por;2007;357;HarperTrophy;Poetry
60565080;These Happy Golden Years (Little House, #8);Laura Ingalls Wilder;por;2006;7;HarperFestival;Biography
961008806;The Story of the Ingalls;William   Anderson;por;2004;44;Anderson Publications;Romance
60885386;Farmer Boy (Little House, #2);Laura Ingalls Wilder;por;2007;357;HarperTrophy;Poetry
60885432;Little Town on the Prairie  (Little House, #7);Laura Ingalls Wilder;por;2007;374;HarperTrophy;Mystery
64420817;Christmas Stories (Little House Chapter Books: Laura, #10);Laura Ingalls Wilder;por;1999;80;HarperCollins;Horror
64462048;My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's;Carolyn Strom Collins;por;1998;64;HarperCollins;Biography
64434877;Christmas in the Big Woods;Laura Ingalls Wilder;por;1997;32;HarperCollins;Romance
140320741;Laura Ingalls Wilder: Growing Up in the Little House;Patricia Reilly Giff;por;1988;64;Puffin;Poetry
572028199;The Quantum Dream Dictionary;Pamela Ball;por;2002;416;Not Avail;Mystery
863694578;Russell Grant's dream dictionary.;Russell Grant;por;1991;282;Virgin Publishing;Horror
972269126;The Dream Dictionary: Symbols and Their Interpretations;Carlotta De Barsy;por;2004;188;Book Jungle;Biography
754811581;Dream Dictionary;Richard  Craze;por;2003;256;Lorenz Books;Biography
1571459944;Dream Dictionary: Everything You Need to Know to Interpret Your Dreams and Make Them Work for You;Antonia Beattie;por;2003;192;Thunder Bay Press;Romance
600604098;Children's Dream Dictionary: How to Interpret Your Children's Dreams;Amanda   Cross;por;2002;144;Hamlyn;Poetry
1741100933;The Definitive Dream Dictionary;Diana Bellchambers;por;2001;348;New Holland Publishers;Mystery
1406795917;Madam Le Marchand's Fortune Teller and Dream Dictionary;Madam Le Marchand;por;2006;148;Hesperides Press;Horror
285630466;Omens From Your Dreams: A Dictionary For Everyone;Philippa Waring;por;1991;240;Souvenir Press;Biography
715631543;The Dream Dictionary for the Modern Dreamer;Tim Etchells;por;2004;320;Gerald Duckworth & Company;Romance
1592575757;The Complete Idiot's Guide Dream Dictionary;Eve Adamson;por;2007;384;Alpha;Poetry
312340575;Last Night I Dreamt of Cosmopolitans: A Modern Girl's Dream Dictionary;Josie Brown;por;2005;176;St. Martin's Griffin;Mystery
8889127147;The Illustrated Bible-Based Dictionary of Dream Symbols;Joe Ibojie;por;2005;144;Cross House Books;Horror
9654940051;The Dictionary of Dreams;Eili Goldberg;por;1998;128;Astrolog Publishing House;Biography
60885424;The Long Winter (Little House, #6);Laura Ingalls Wilder;por;2007;422;HarperTrophy;Romance
8170215005;Dictionary of the Dreams in Homoeopathy;Farokh J. Master;por;2001;275;B Jain Publishers Pvt Ltd;Poetry
1842931717;The Watkins Dictionary of Dreams;Mario Reading;por;2007;464;Watkins;Mystery
64434940;A Little House Birthday;Laura Ingalls Wilder;por;1998;40;HarperCollins;Horror
700607137;Laura Ingalls Wilder's Little Town: Where History and Literature Meet;John E. Miller;por;1994;224;University Press of Kansas;Biography
64434982;The Deer in the Wood;Laura Ingalls Wilder;por;1999;32;HarperCollins;Biography
313299994;Laura Ingalls Wilder: An Annotated Bibliography of Critical, Biographical, and Teaching Studies;Jane M. Subramanian;por;1997;115;Greenwood;Romance
694007684;Laura's Little House (My First Little House Books);Laura Ingalls Wilder;por;1998;16;HarperCollins Publishers;Poetry
1401064345;Laura Ingalls Wilder Historic Highway Guide;Mike Gleue;por;2002;151;Xlibris Corporation;Biography
60885459;The First Four Years  (Little House, #9);Laura Ingalls Wilder;por;2007;126;HarperTrophy;Romance
64460908;The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories;Barbara M. Walker;por;1989;256;HarperCollins;Poetry
897932609;Androgen Disorders in Women: The Most Neglected Hormone Problem;Theresa Cheung;por;2000;224;Hunter House Publishers;Mystery
1573249572;Better Than Sex: Chocolate Principals to Live By;Theresa Cheung;por;2005;182;Red Wheel;Horror
717135276;Get Lucky!: Make Your Own Opportunities;Theresa Cheung;por;2003;244;Newleaf;Biography
340882360;Amazing You: Dreams: What Are Your Dreams Trying to Tell You?;Theresa Cheung;por;2004;118;Hodder & Stoughton;Romance
340881585;Amazing You: Numerology: What Do Numbers Reveal About You?;Theresa Cheung;por;2004;114;Hodder & Stoughton;Poetry
1573248657;Coffee Wisdom: 7 Finely-Ground Principals for Living a Full-Bodied Life;Theresa Cheung;por;2003;180;Red Wheel;Mystery
1573242110;Tea Bliss: Infuse Your Life with Health, Wisdom, and Contentment;Theresa Cheung;por;2007;172;Conari Press;Horror
859699757;The Glycemic Factor: How to Balance Your Blood Sugar;Theresa Cheung;por;2006;129;Sheldon Press;Biography
1593371110;Psychic Power for Teens: Get What You Want at Home, at School, and Everywhere Else;Theresa Cheung;por;2005;251;Adams Media Corporation;Biography
340884479;Girl World: A Real Girl's Guide To Surviving Girl Wars, Gossip, Cliques And Boys;Theresa Cheung;por;2005;128;Hodder Children's Books;Romance
894343750;Laura Ingalls Wilder;Lucia Raatma;por;2001;128;Ferguson Publishing Company;Poetry
1592960073;Laura Ingalls Wilder: Pioneer and Author;Judy Alter;por;2003;32;Child's World;Mystery
737731591;Laura Ingalls Wilder (Inventors and Creators);Kaye Patchett;por;2005;48;KidHaven Press;Horror
1879459086;Musical Memories of Laura Ingalls Wilder;William   Anderson;por;1992;53;Hear & Learn Publications;Biography
840777329;The World's Fair;Thomas L. Tedrow;por;1992;223;Thomas Nelson Publishers;Romance
590476130;Home to the Praire;Thomas L. Tedrow;por;1992;222;Scholastic Inc;Poetry
516442120;Laura Ingalls Wilder: Author of the Little House Books;Carol Greene;por;1998;46;Children's Press(CT);Mystery
60885394;Little House on the Prairie (Little House, #3);Laura Ingalls Wilder;por;2007;309;HarperTrophy;Horror
943718023;Laura Ingalls Wilder: Pioneer and Author : Biographies for Young Readers;William   Anderson;por;1988;54;Kipling Pr;Biography
717133338;Self-Esteem: The Lazy Person's Guide (Lazy Person's Guide!);Theresa Cheung-Francis;por;2002;128;Newleaf;Romance
340882506;Amazing You: Face & Hand Reading: Discover Their Secret Meanings!;Theresa Cheung;por;2004;114;Hodder & Stoughton;Poetry
717132056;Worry: The Root of All Evil;Theresa Cheung;por;2002;192;Gill & Company;Mystery
1565611640;A Break in Your Cycle;Theresa Cheung;por;1998;171;Chronimed Publishing;Horror
761822844;Laura Ingalls Wilder and the American Frontier: Five Perspectives;Dwight M. Miller;por;2002;126;University Press of America;Biography
823957128;Meet Laura Ingalls Wilder;S. Ward;por;2003;24;PowerKids Press;Biography
64401588;Let the Hurricane Roar;Rose Wilder Lane;por;1985;118;HarperTrophy;Romance
64420612;Farmer Boy Days (Little House Chapter Books: Laura, #6);Laura Ingalls Wilder;por;1998;80;HarperCollins;Poetry
60885378;Little House in the Big Woods (Little House, #1);Laura Ingalls Wilder;por;2007;198;HarperTrophy;Biography
817279768;Laura Ingalls Wilder: An Author's Story;Sarah J. Glasscock;por;1998;24;Steck-Vaughn;Romance
1932096329;Laura Ingalls Wilder: A Storybook Life;Janet Benge;por;2005;196;Emerald Books;Poetry
1580629164;Teen Tarot: What the Cards Reveal About You and Your Future;Theresa Cheung;por;2004;280;Adams Media Corporation;Mystery
1401902928;PCOS And Your Fertility;Colette Harris;por;2004;288;Hay House;Horror
1401905382;The PCOS* Protection Plan: How to Cut Your Increased Risk of Diabetes, Heart Disease, Obesity, and High Blood Pressure;Colette Harris;por;2006;256;Hay House;Biography
1580623336;Pregnancy Weight Management;Theresa Cheung;por;2000;244;Adams Media;Romance
7232616;The Element Encyclopedia of 20,000 Dreams;Theresa Cheung;por;2006;678;HarperElement;Poetry
789493616;Dinosaurs and Prehistoric Life;Hazel Richardson;por;2003;224;DK Publishing (Dorling Kindersley);Mystery
28604075;Zoo Animals;Michael H. Robinson;por;1995;256;MacMillan Publishing Company;Horror
1593730489;Animals Aloft: photographs from the Smithsonian national Air  Space Museum;Allan Janus;por;2005;96;Bunker Hill Publishing Inc;Biography
789422131;Flowers (Eyewitness Explorers);David Burnie;por;1997;64;Dorling Kindersley Children;Biography
789448858;Light (DK Eyewitness);David Burnie;por;1999;64;DK Children;Romance
756616344;Animal: The Definitive Visual Guide to the World's Wildlife;David Burnie;por;2005;624;DK;Poetry
789448840;Eyewitness: Life;David  Burnie;por;1999;64;;Mystery
1403986010;Pleasurable Kingdom: Animals and the Nature of Feeling Good;Jonathan Balcombe;por;2006;256;St. Martin's Press;Horror
152021280;Weird Friends: Unlikely Allies in the Animal Kingdom;José Aruego;por;2002;40;HMH Books for Young Readers;Biography
786864028;The Making Of Disney's Animal Kingdom Theme Park;Melody Malmberg;por;1998;192;Disney Enterprises;Romance
